User_ID,Age,Gender,Budget,Preferred_Climate,Interest,Travel_Duration,Accommodation_Preference,Transportation_Mode,Activity_Level,Food_Preference,Travel_Type,Destination
2934,60,Female,Medium,Cold,Culture,Long (8+ days),Hotel,Car,High,Non-Vegetarian,Solo,France
3659,30,Other,High,Tropical,History,Long (8+ days),Airbnb,Cruise,Low,Non-Vegetarian,Solo,New Zealand
8679,43,Other,Low,Tropical,Relaxation,Short (1-3 days),Villa,Cruise,High,Vegetarian,Family,Philippines
6674,24,Female,Medium,Warm,Adventure,Long (8+ days),Hotel,Flight,Moderate,Vegetarian,Family,Brazil
7973,25,Male,High,Tropical,Nightlife,Long (8+ days),Resort,Car,Low,Vegan,Solo,Singapore
8587,32,Female,Medium,Warm,Relaxation,Long (8+ days),Resort,Train,Moderate,Non-Vegetarian,Family,Italy
6170,35,Female,Low,Cold,Nature,Short (1-3 days),Hotel,Cruise,Moderate,Vegetarian,Couple,Iceland
9725,40,Female,Medium,Cold,Culture,Long (8+ days),Resort,Train,Low,Non-Vegetarian,Couple,France
1130,24,Male,Low,Warm,Relaxation,Medium (4-7 days),Hotel,Cruise,Low,Vegan,Couple,Italy
8857,25,Other,Low,Tropical,Nature,Short (1-3 days),Hotel,Train,Moderate,Vegetarian,Family,Spain
2919,25,Male,High,Tropical,Adventure,Long (8+ days),Resort,Train,High,Vegan,Couple,Finland
3903,63,Female,Low,Warm,History,Long (8+ days),Airbnb,Car,High,Vegetarian,Couple,Singapore
7948,33,Other,High,Warm,Nightlife,Short (1-3 days),Villa,Flight,Low,Non-Vegetarian,Solo,USA
9098,26,Other,High,Cold,History,Medium (4-7 days),Airbnb,Car,Low,Vegetarian,Couple,Italy
3828,36,Female,High,Cold,History,Long (8+ days),Airbnb,Cruise,High,Non-Vegetarian,Solo,Costa Rica
4924,22,Male,Medium,Tropical,Culture,Medium (4-7 days),Villa,Flight,High,Vegan,Couple,Canada
209,25,Other,Medium,Tropical,History,Short (1-3 days),Hotel,Flight,High,Non-Vegetarian,Solo,Switzerland
3255,19,Other,High,Warm,History,Short (1-3 days),Resort,Cruise,Moderate,Vegetarian,Family,Singapore
2796,34,Other,High,Warm,Nature,Medium (4-7 days),Hotel,Train,High,Vegan,Couple,Japan
5107,57,Other,High,Warm,Adventure,Short (1-3 days),Villa,Train,Low,Vegan,Solo,Australia
9012,47,Other,Medium,Cold,Nightlife,Medium (4-7 days),Airbnb,Flight,Moderate,Non-Vegetarian,Couple,Norway
799,31,Other,Medium,Cold,Culture,Long (8+ days),Resort,Cruise,Moderate,Vegan,Solo,France
9106,26,Female,Low,Warm,History,Short (1-3 days),Guesthouse,Cruise,High,Vegetarian,Family,Iceland
735,38,Other,Medium,Tropical,Culture,Short (1-3 days),Villa,Train,Low,Non-Vegetarian,Couple,Greece
2245,50,Other,High,Warm,Nightlife,Medium (4-7 days),Guesthouse,Cruise,High,Non-Vegetarian,Family,USA
179,36,Female,High,Tropical,History,Short (1-3 days),Villa,Train,Low,Vegetarian,Family,New Zealand
5831,55,Female,Low,Warm,Adventure,Short (1-3 days),Resort,Train,High,Vegan,Solo,Thailand
7009,25,Male,Low,Warm,Nightlife,Short (1-3 days),Hotel,Cruise,Moderate,Vegetarian,Solo,Bali
1175,58,Male,Medium,Cold,Relaxation,Short (1-3 days),Guesthouse,Flight,High,Vegan,Couple,Brazil
6643,50,Other,Low,Warm,Relaxation,Long (8+ days),Resort,Flight,Moderate,Vegan,Couple,Finland
5849,61,Other,High,Tropical,Nightlife,Short (1-3 days),Villa,Cruise,Low,Vegan,Couple,Singapore
1832,19,Male,High,Tropical,Nightlife,Medium (4-7 days),Villa,Car,Moderate,Vegan,Couple,Singapore
7996,19,Male,High,Warm,History,Medium (4-7 days),Villa,Flight,Moderate,Non-Vegetarian,Family,Philippines
9280,51,Male,Medium,Cold,Nightlife,Short (1-3 days),Villa,Train,Low,Non-Vegetarian,Solo,Mexico
7898,62,Other,Low,Tropical,Nightlife,Long (8+ days),Villa,Car,High,Vegan,Couple,Maldives
8598,61,Male,Medium,Cold,Nature,Medium (4-7 days),Resort,Car,High,Vegetarian,Couple,New Zealand
8523,20,Male,High,Tropical,Culture,Medium (4-7 days),Resort,Cruise,Moderate,Non-Vegetarian,Family,New Zealand
199,23,Other,Medium,Cold,History,Long (8+ days),Guesthouse,Train,High,Vegan,Solo,Egypt
7929,19,Male,High,Warm,Nature,Medium (4-7 days),Resort,Cruise,Moderate,Vegan,Solo,Switzerland
7077,53,Male,Low,Tropical,Relaxation,Long (8+ days),Villa,Car,High,Non-Vegetarian,Couple,Philippines
9285,44,Other,Low,Warm,Culture,Long (8+ days),Hotel,Train,High,Vegan,Solo,Spain
1098,24,Male,High,Cold,Culture,Long (8+ days),Resort,Cruise,High,Non-Vegetarian,Couple,Switzerland
549,63,Female,Medium,Tropical,Relaxation,Short (1-3 days),Villa,Flight,Moderate,Vegan,Solo,Brazil
6909,48,Other,High,Warm,History,Long (8+ days),Villa,Cruise,Low,Vegetarian,Solo,Vietnam
8230,19,Female,High,Warm,Adventure,Long (8+ days),Villa,Cruise,Moderate,Vegan,Family,Australia
4707,39,Male,High,Cold,History,Short (1-3 days),Resort,Flight,High,Vegetarian,Family,Iceland
6913,36,Male,High,Warm,Relaxation,Long (8+ days),Guesthouse,Flight,Moderate,Vegan,Family,Greece
3370,48,Female,Medium,Tropical,History,Long (8+ days),Hotel,Flight,High,Vegan,Solo,Greece
7584,30,Female,High,Warm,Adventure,Medium (4-7 days),Guesthouse,Car,High,Vegetarian,Solo,Australia
2533,37,Male,High,Tropical,History,Short (1-3 days),Guesthouse,Flight,Low,Vegetarian,Family,Greece
4056,60,Female,Medium,Cold,Nature,Short (1-3 days),Villa,Train,Low,Vegan,Family,Switzerland
2315,20,Male,Low,Tropical,Adventure,Medium (4-7 days),Villa,Flight,Low,Non-Vegetarian,Family,Indonesia
6654,18,Male,Medium,Tropical,Nature,Short (1-3 days),Villa,Train,Low,Vegan,Solo,USA
6886,46,Male,High,Tropical,History,Short (1-3 days),Villa,Train,Moderate,Non-Vegetarian,Couple,Maldives
5938,61,Other,Medium,Cold,Culture,Medium (4-7 days),Resort,Train,Low,Vegetarian,Couple,France
2816,48,Other,High,Tropical,Relaxation,Long (8+ days),Resort,Flight,High,Vegetarian,Solo,Maldives
3438,60,Male,Low,Warm,History,Short (1-3 days),Airbnb,Flight,Low,Vegetarian,Couple,Thailand
3881,29,Female,Low,Cold,Nature,Short (1-3 days),Guesthouse,Flight,Moderate,Vegan,Couple,Iceland
4158,47,Other,High,Tropical,History,Short (1-3 days),Airbnb,Train,High,Vegan,Couple,Thailand
67,61,Female,High,Tropical,Nightlife,Long (8+ days),Airbnb,Train,High,Vegetarian,Family,Singapore
7867,30,Male,High,Tropical,Nature,Medium (4-7 days),Resort,Cruise,High,Vegan,Solo,Costa Rica
617,58,Female,High,Cold,Culture,Short (1-3 days),Airbnb,Flight,Moderate,Vegetarian,Solo,Switzerland
1119,43,Male,High,Tropical,Adventure,Short (1-3 days),Villa,Cruise,Moderate,Non-Vegetarian,Solo,Brazil
3261,50,Female,High,Cold,History,Short (1-3 days),Hotel,Train,Moderate,Vegetarian,Solo,Mexico
3402,41,Other,High,Tropical,Culture,Short (1-3 days),Hotel,Car,Moderate,Vegetarian,Couple,New Zealand
3693,29,Female,Low,Warm,Relaxation,Medium (4-7 days),Resort,Car,Low,Vegetarian,Couple,Canada
938,40,Female,Medium,Warm,History,Long (8+ days),Guesthouse,Car,Moderate,Non-Vegetarian,Family,Egypt
6605,41,Other,Low,Cold,Adventure,Medium (4-7 days),Guesthouse,Car,High,Non-Vegetarian,Family,Iceland
2573,48,Other,High,Cold,Adventure,Medium (4-7 days),Hotel,Train,Moderate,Vegetarian,Family,Japan
7537,18,Male,Medium,Warm,Culture,Short (1-3 days),Villa,Car,Moderate,Non-Vegetarian,Solo,Italy
6325,21,Female,Low,Cold,History,Long (8+ days),Airbnb,Car,High,Vegan,Family,Canada
623,30,Female,Low,Cold,Relaxation,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Solo,Norway
1682,52,Male,Low,Cold,Nightlife,Medium (4-7 days),Resort,Car,Low,Vegetarian,Family,Germany
2127,46,Male,Low,Tropical,Nightlife,Long (8+ days),Hotel,Cruise,Moderate,Non-Vegetarian,Couple,Indonesia
788,35,Male,Medium,Tropical,Adventure,Long (8+ days),Hotel,Cruise,Low,Vegan,Solo,Mexico
3333,26,Male,High,Warm,History,Short (1-3 days),Resort,Car,Low,Vegetarian,Couple,Philippines
7237,47,Other,Medium,Warm,Adventure,Medium (4-7 days),Resort,Cruise,Low,Vegetarian,Family,Brazil
1093,47,Male,Low,Cold,Culture,Short (1-3 days),Airbnb,Flight,Low,Vegan,Couple,Philippines
9104,58,Other,High,Cold,Adventure,Medium (4-7 days),Resort,Cruise,High,Vegan,Family,Japan
5021,41,Male,Low,Cold,Relaxation,Medium (4-7 days),Villa,Car,Moderate,Non-Vegetarian,Couple,Norway
9354,42,Male,High,Tropical,Relaxation,Medium (4-7 days),Airbnb,Cruise,Moderate,Non-Vegetarian,Family,Maldives
5945,57,Female,Medium,Tropical,Relaxation,Long (8+ days),Airbnb,Car,Low,Vegetarian,Solo,Greece
3281,37,Female,High,Warm,Adventure,Short (1-3 days),Airbnb,Cruise,High,Vegetarian,Family,Australia
8187,32,Male,Medium,Cold,Nature,Long (8+ days),Resort,Car,Moderate,Non-Vegetarian,Family,France
2202,53,Female,Medium,Warm,Nature,Long (8+ days),Guesthouse,Car,Moderate,Vegan,Solo,Indonesia
1161,65,Other,Medium,Tropical,Nature,Long (8+ days),Resort,Flight,High,Non-Vegetarian,Family,USA
5582,22,Male,High,Cold,Relaxation,Short (1-3 days),Hotel,Car,Moderate,Non-Vegetarian,Couple,Finland
3593,59,Other,Low,Cold,Nature,Short (1-3 days),Hotel,Train,High,Vegan,Couple,Iceland
3953,23,Other,Medium,Warm,Relaxation,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Solo,Japan
9692,60,Other,High,Cold,Adventure,Short (1-3 days),Villa,Car,High,Vegan,Couple,Japan
6248,22,Male,High,Tropical,Relaxation,Long (8+ days),Guesthouse,Train,High,Vegan,Family,Maldives
4154,26,Other,High,Cold,Nightlife,Medium (4-7 days),Villa,Cruise,High,Non-Vegetarian,Family,Mexico
479,40,Male,Low,Tropical,Nightlife,Medium (4-7 days),Guesthouse,Car,Moderate,Non-Vegetarian,Solo,Thailand
1353,58,Other,Medium,Warm,Nightlife,Long (8+ days),Airbnb,Cruise,Low,Non-Vegetarian,Couple,Greece
4310,43,Female,High,Warm,History,Long (8+ days),Villa,Flight,High,Vegan,Solo,Costa Rica
5699,55,Male,Low,Tropical,History,Short (1-3 days),Villa,Car,High,Vegan,Couple,Switzerland
2648,49,Female,High,Cold,Relaxation,Medium (4-7 days),Hotel,Car,Low,Vegan,Family,Finland
8461,30,Other,Medium,Tropical,Adventure,Short (1-3 days),Villa,Flight,Low,Non-Vegetarian,Couple,Mexico
8199,40,Female,High,Warm,Culture,Long (8+ days),Hotel,Cruise,Low,Vegetarian,Solo,Brazil
7690,34,Other,Medium,Tropical,Nightlife,Medium (4-7 days),Guesthouse,Cruise,Moderate,Vegan,Couple,Bali
9258,51,Other,Medium,Cold,History,Medium (4-7 days),Airbnb,Train,Low,Non-Vegetarian,Family,France
2590,21,Female,High,Tropical,Nature,Long (8+ days),Hotel,Car,Moderate,Vegan,Family,Costa Rica
1034,44,Male,Medium,Warm,Nature,Short (1-3 days),Resort,Cruise,Moderate,Vegan,Solo,Maldives
4687,63,Male,Medium,Warm,Nightlife,Medium (4-7 days),Resort,Car,Moderate,Non-Vegetarian,Couple,Greece
5012,31,Other,High,Warm,History,Medium (4-7 days),Villa,Car,Low,Vegan,Solo,New Zealand
2599,47,Female,High,Cold,Nightlife,Short (1-3 days),Airbnb,Cruise,High,Vegan,Solo,Canada
5820,63,Male,Low,Warm,Culture,Long (8+ days),Airbnb,Flight,Low,Non-Vegetarian,Solo,Spain
4609,28,Male,Medium,Warm,History,Long (8+ days),Resort,Cruise,Moderate,Vegan,Solo,Egypt
8471,19,Female,High,Tropical,Relaxation,Long (8+ days),Villa,Train,High,Vegan,Couple,Maldives
9041,37,Other,Low,Cold,Culture,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Family,Maldives
7451,21,Male,High,Cold,Nightlife,Medium (4-7 days),Hotel,Train,High,Vegetarian,Couple,Germany
4672,39,Other,High,Cold,Culture,Medium (4-7 days),Resort,Car,Low,Vegan,Couple,Switzerland
5584,49,Other,Low,Tropical,Adventure,Medium (4-7 days),Resort,Cruise,Moderate,Vegan,Solo,Indonesia
3718,35,Female,High,Cold,History,Short (1-3 days),Resort,Car,Low,Vegetarian,Solo,Indonesia
9328,45,Other,Medium,Cold,Nightlife,Long (8+ days),Airbnb,Train,Low,Non-Vegetarian,Family,Australia
3929,64,Male,Medium,Warm,History,Short (1-3 days),Hotel,Flight,Low,Vegan,Family,Egypt
3618,56,Other,High,Cold,Relaxation,Medium (4-7 days),Hotel,Cruise,Moderate,Vegan,Solo,Finland
1426,18,Female,High,Warm,Nightlife,Medium (4-7 days),Resort,Train,Low,Non-Vegetarian,Couple,USA
9379,63,Other,Low,Cold,Adventure,Medium (4-7 days),Resort,Cruise,Low,Vegan,Couple,Thailand
2920,43,Male,High,Tropical,Nightlife,Short (1-3 days),Hotel,Train,Moderate,Non-Vegetarian,Couple,Singapore
3820,59,Male,High,Warm,Relaxation,Long (8+ days),Resort,Cruise,Low,Non-Vegetarian,Couple,Canada
1872,40,Male,Medium,Warm,Adventure,Short (1-3 days),Villa,Cruise,Low,Vegan,Couple,Brazil
5488,65,Other,High,Tropical,History,Long (8+ days),Airbnb,Cruise,High,Vegan,Solo,Philippines
481,18,Female,Medium,Cold,Relaxation,Long (8+ days),Guesthouse,Flight,High,Vegan,Solo,Egypt
5973,56,Female,Medium,Warm,Nature,Long (8+ days),Villa,Flight,High,Vegan,Couple,Australia
9601,39,Male,Low,Cold,Relaxation,Long (8+ days),Resort,Car,Moderate,Non-Vegetarian,Solo,Norway
2889,44,Male,High,Cold,Relaxation,Medium (4-7 days),Resort,Cruise,Moderate,Vegetarian,Solo,Finland
6687,61,Other,Low,Cold,Nature,Long (8+ days),Villa,Cruise,Moderate,Non-Vegetarian,Solo,Iceland
6316,28,Female,Low,Cold,Relaxation,Medium (4-7 days),Hotel,Cruise,High,Vegan,Solo,Norway
528,32,Male,Medium,Warm,History,Medium (4-7 days),Hotel,Cruise,High,Vegetarian,Family,Egypt
4130,21,Female,High,Warm,Nature,Medium (4-7 days),Resort,Train,High,Vegetarian,Couple,Iceland
723,30,Female,High,Cold,History,Medium (4-7 days),Airbnb,Car,High,Vegan,Solo,Greece
5121,45,Female,High,Warm,Relaxation,Long (8+ days),Villa,Cruise,High,Vegan,Family,Thailand
4723,35,Other,High,Warm,History,Short (1-3 days),Guesthouse,Cruise,Moderate,Vegan,Solo,Japan
221,19,Male,Medium,Warm,History,Long (8+ days),Villa,Car,Moderate,Non-Vegetarian,Couple,Egypt
9189,58,Male,Medium,Cold,Culture,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Family,France
1936,49,Male,Low,Cold,Adventure,Medium (4-7 days),Villa,Train,High,Vegan,Couple,Finland
345,40,Female,Medium,Cold,Relaxation,Medium (4-7 days),Guesthouse,Flight,Moderate,Vegetarian,Couple,Canada
8333,21,Male,Low,Warm,History,Short (1-3 days),Hotel,Car,Moderate,Vegetarian,Couple,Indonesia
9675,37,Other,Low,Warm,History,Medium (4-7 days),Hotel,Flight,High,Non-Vegetarian,Solo,Maldives
4484,38,Other,Low,Warm,Relaxation,Short (1-3 days),Airbnb,Flight,Moderate,Vegan,Couple,USA
9707,42,Female,High,Cold,History,Medium (4-7 days),Airbnb,Cruise,Low,Non-Vegetarian,Solo,Norway
8487,40,Female,High,Cold,Nature,Long (8+ days),Hotel,Car,Moderate,Non-Vegetarian,Solo,Japan
9217,32,Female,Medium,Warm,Culture,Short (1-3 days),Resort,Cruise,High,Vegetarian,Couple,Italy
6904,35,Other,High,Tropical,Relaxation,Short (1-3 days),Hotel,Car,Moderate,Non-Vegetarian,Couple,Maldives
9155,52,Female,Low,Tropical,Nightlife,Medium (4-7 days),Resort,Car,Moderate,Non-Vegetarian,Couple,Japan
5961,21,Other,High,Cold,Nightlife,Medium (4-7 days),Villa,Cruise,Moderate,Vegan,Solo,Maldives
7035,25,Female,Low,Cold,Culture,Short (1-3 days),Airbnb,Cruise,High,Vegan,Solo,Brazil
6052,26,Female,Medium,Warm,Relaxation,Medium (4-7 days),Airbnb,Car,High,Vegetarian,Couple,Spain
2392,57,Female,Low,Warm,Nightlife,Medium (4-7 days),Guesthouse,Car,High,Vegan,Couple,Iceland
7182,43,Male,Medium,Cold,Nightlife,Short (1-3 days),Guesthouse,Cruise,High,Vegan,Solo,Thailand
4329,46,Other,Low,Warm,Nightlife,Long (8+ days),Guesthouse,Train,Moderate,Non-Vegetarian,Couple,Vietnam
6453,25,Male,Low,Tropical,Adventure,Medium (4-7 days),Airbnb,Train,Low,Vegan,Family,Indonesia
1984,29,Male,Medium,Tropical,History,Short (1-3 days),Hotel,Train,Moderate,Vegetarian,Family,Bali
8247,53,Male,High,Cold,Adventure,Short (1-3 days),Airbnb,Train,Low,Vegan,Family,Japan
1555,46,Other,Medium,Cold,Adventure,Short (1-3 days),Hotel,Cruise,Low,Non-Vegetarian,Family,Canada
4851,25,Female,Medium,Warm,Relaxation,Short (1-3 days),Resort,Train,High,Vegan,Solo,France
9096,44,Male,High,Warm,History,Short (1-3 days),Hotel,Car,Low,Vegetarian,Couple,Vietnam
9923,25,Other,High,Cold,Relaxation,Short (1-3 days),Hotel,Train,Moderate,Vegan,Couple,Finland
7533,62,Female,Low,Warm,Nightlife,Long (8+ days),Hotel,Train,Moderate,Non-Vegetarian,Family,Germany
6854,41,Female,High,Warm,History,Medium (4-7 days),Villa,Cruise,Moderate,Vegan,Couple,Iceland
4642,23,Male,Medium,Cold,Relaxation,Short (1-3 days),Guesthouse,Cruise,High,Vegan,Couple,Maldives
2882,56,Female,Low,Warm,Culture,Long (8+ days),Guesthouse,Car,High,Vegan,Couple,Spain
1678,31,Other,Medium,Tropical,Nightlife,Medium (4-7 days),Guesthouse,Car,High,Non-Vegetarian,Family,Bali
4886,28,Male,High,Cold,Nightlife,Long (8+ days),Villa,Flight,Low,Vegan,Family,Vietnam
1965,24,Other,Low,Tropical,Nature,Short (1-3 days),Hotel,Car,Moderate,Non-Vegetarian,Couple,Indonesia
902,47,Female,Medium,Cold,History,Short (1-3 days),Airbnb,Flight,Moderate,Vegetarian,Solo,Switzerland
7131,58,Other,Low,Warm,Relaxation,Long (8+ days),Resort,Car,Moderate,Non-Vegetarian,Family,Switzerland
3069,56,Female,High,Warm,Culture,Long (8+ days),Resort,Car,Low,Non-Vegetarian,Solo,Greece
2297,54,Female,High,Warm,Nature,Short (1-3 days),Resort,Car,Low,Vegan,Family,Egypt
6238,41,Female,Medium,Tropical,Adventure,Medium (4-7 days),Hotel,Car,Low,Vegetarian,Solo,Mexico
5863,29,Male,High,Cold,Culture,Short (1-3 days),Hotel,Flight,Low,Vegan,Family,Switzerland
297,29,Male,Low,Tropical,Nature,Medium (4-7 days),Guesthouse,Train,High,Vegetarian,Family,Norway
8779,35,Male,Medium,Warm,Nature,Long (8+ days),Resort,Flight,High,Vegan,Solo,Brazil
58,35,Female,Medium,Warm,Relaxation,Medium (4-7 days),Resort,Cruise,Low,Vegan,Couple,Finland
7243,32,Female,Medium,Tropical,Nightlife,Long (8+ days),Hotel,Flight,Low,Vegan,Family,Bali
4386,35,Female,High,Warm,Nature,Medium (4-7 days),Resort,Cruise,Moderate,Non-Vegetarian,Solo,Japan
2985,33,Male,Medium,Tropical,Culture,Medium (4-7 days),Villa,Flight,Moderate,Non-Vegetarian,Family,Switzerland
28,28,Male,Low,Cold,Relaxation,Medium (4-7 days),Guesthouse,Car,Moderate,Vegan,Family,Norway
4408,24,Female,Low,Tropical,Nightlife,Medium (4-7 days),Villa,Cruise,High,Vegetarian,Couple,Egypt
9878,53,Female,Medium,Cold,Nature,Short (1-3 days),Resort,Cruise,Moderate,Non-Vegetarian,Solo,Costa Rica
2677,54,Male,Low,Tropical,Relaxation,Short (1-3 days),Hotel,Car,High,Vegetarian,Couple,Philippines
8546,64,Male,Low,Cold,Relaxation,Long (8+ days),Hotel,Car,Moderate,Vegan,Couple,Norway
5263,23,Other,Low,Warm,History,Long (8+ days),Airbnb,Train,Moderate,Vegetarian,Family,Bali
5842,25,Female,Low,Tropical,Relaxation,Long (8+ days),Guesthouse,Cruise,Low,Vegetarian,Family,Philippines
7022,36,Male,High,Warm,Nightlife,Medium (4-7 days),Hotel,Cruise,Low,Vegetarian,Couple,USA
3249,60,Male,High,Cold,Adventure,Long (8+ days),Villa,Train,Low,Vegan,Couple,Japan
5668,40,Male,High,Warm,History,Short (1-3 days),Villa,Cruise,Low,Non-Vegetarian,Solo,Maldives
3885,52,Other,High,Cold,Nightlife,Medium (4-7 days),Guesthouse,Cruise,Low,Vegan,Family,New Zealand
7664,46,Other,Low,Tropical,Adventure,Short (1-3 days),Villa,Flight,Low,Non-Vegetarian,Family,Indonesia
296,64,Male,High,Cold,Relaxation,Long (8+ days),Airbnb,Cruise,Moderate,Non-Vegetarian,Solo,Finland
3162,52,Male,Medium,Warm,Nature,Medium (4-7 days),Villa,Cruise,Moderate,Vegan,Couple,Egypt
2581,33,Other,Medium,Cold,Adventure,Long (8+ days),Resort,Cruise,Low,Vegan,Family,Canada
3871,35,Other,Medium,Warm,Nightlife,Medium (4-7 days),Resort,Train,Moderate,Vegetarian,Couple,Greece
9211,36,Male,Low,Tropical,Relaxation,Long (8+ days),Resort,Flight,Low,Vegan,Family,Philippines
4405,50,Other,Low,Warm,Adventure,Medium (4-7 days),Villa,Car,Low,Vegan,Couple,Thailand
6953,51,Other,Medium,Cold,Nightlife,Medium (4-7 days),Guesthouse,Train,High,Non-Vegetarian,Solo,Canada
649,40,Female,Medium,Tropical,Nightlife,Medium (4-7 days),Villa,Train,High,Vegetarian,Couple,Bali
1371,46,Male,Low,Warm,Nightlife,Medium (4-7 days),Villa,Car,Moderate,Non-Vegetarian,Solo,New Zealand
9856,29,Other,Low,Tropical,Nightlife,Short (1-3 days),Resort,Train,High,Non-Vegetarian,Couple,Italy
6993,41,Other,High,Warm,History,Short (1-3 days),Guesthouse,Train,Moderate,Vegan,Family,Finland
5533,33,Other,Low,Warm,Relaxation,Medium (4-7 days),Resort,Car,High,Non-Vegetarian,Family,Finland
9621,31,Other,Low,Warm,Nature,Medium (4-7 days),Guesthouse,Train,Low,Non-Vegetarian,Couple,Maldives
5709,44,Female,Medium,Cold,Relaxation,Medium (4-7 days),Hotel,Flight,Low,Non-Vegetarian,Couple,Iceland
4210,45,Male,High,Tropical,Culture,Long (8+ days),Hotel,Flight,Low,Vegetarian,Solo,New Zealand
682,42,Other,High,Warm,Culture,Short (1-3 days),Hotel,Cruise,Low,Vegetarian,Couple,Finland
435,49,Other,High,Warm,Nature,Long (8+ days),Resort,Flight,Low,Non-Vegetarian,Family,Costa Rica
9310,31,Female,High,Tropical,Nature,Medium (4-7 days),Airbnb,Train,Low,Non-Vegetarian,Solo,Costa Rica
4825,24,Female,Low,Warm,Culture,Long (8+ days),Resort,Cruise,High,Vegetarian,Couple,Spain
9762,39,Female,Low,Cold,History,Short (1-3 days),Airbnb,Flight,High,Vegan,Solo,Norway
3160,30,Female,Low,Cold,History,Long (8+ days),Guesthouse,Train,Moderate,Vegan,Couple,USA
1490,18,Female,Low,Tropical,Relaxation,Medium (4-7 days),Hotel,Car,High,Non-Vegetarian,Solo,Philippines
2988,24,Male,Low,Tropical,History,Medium (4-7 days),Hotel,Cruise,Low,Vegetarian,Solo,Germany
813,31,Male,Medium,Warm,Adventure,Medium (4-7 days),Guesthouse,Car,Low,Vegan,Family,Brazil
1883,61,Male,Medium,Warm,Culture,Short (1-3 days),Guesthouse,Train,High,Non-Vegetarian,Couple,Italy
9268,46,Female,High,Warm,History,Long (8+ days),Airbnb,Cruise,Low,Vegan,Family,Spain
4937,59,Female,High,Warm,Culture,Medium (4-7 days),Guesthouse,Car,Low,Vegan,Solo,Maldives
9936,59,Female,Low,Warm,History,Medium (4-7 days),Airbnb,Flight,Moderate,Vegetarian,Solo,Philippines
1941,41,Female,Low,Tropical,History,Short (1-3 days),Airbnb,Train,Moderate,Vegetarian,Solo,Brazil
3297,46,Other,Low,Warm,Nightlife,Medium (4-7 days),Villa,Flight,Moderate,Vegan,Family,USA
3535,40,Other,Low,Cold,Nightlife,Medium (4-7 days),Airbnb,Train,High,Vegan,Solo,Germany
4526,19,Male,Low,Warm,Adventure,Medium (4-7 days),Airbnb,Flight,Low,Non-Vegetarian,Solo,Thailand
3730,23,Female,High,Warm,Adventure,Short (1-3 days),Guesthouse,Train,Moderate,Non-Vegetarian,Solo,Australia
7016,36,Male,Medium,Tropical,History,Medium (4-7 days),Villa,Train,High,Vegan,Solo,Japan
1613,27,Other,Low,Warm,Culture,Short (1-3 days),Hotel,Train,Moderate,Vegetarian,Family,Spain
1182,44,Male,Low,Tropical,Nature,Long (8+ days),Airbnb,Cruise,Low,Vegan,Solo,Germany
1376,21,Female,Medium,Cold,Nightlife,Long (8+ days),Hotel,Flight,Low,Vegetarian,Family,Finland
9225,43,Other,Medium,Tropical,Nightlife,Medium (4-7 days),Hotel,Train,High,Non-Vegetarian,Solo,Bali
3947,59,Male,High,Tropical,Adventure,Long (8+ days),Airbnb,Train,Moderate,Vegan,Solo,Greece
7211,28,Male,Medium,Tropical,Nature,Short (1-3 days),Hotel,Cruise,Low,Vegan,Couple,France
5212,46,Other,Medium,Warm,Nature,Medium (4-7 days),Guesthouse,Cruise,High,Vegan,Couple,Australia
64,35,Male,High,Tropical,Culture,Long (8+ days),Hotel,Train,High,Vegetarian,Couple,New Zealand
627,19,Other,Low,Warm,Relaxation,Long (8+ days),Villa,Car,High,Non-Vegetarian,Couple,Mexico
4422,33,Other,Low,Warm,Nature,Long (8+ days),Airbnb,Flight,High,Vegan,Couple,Spain
1670,20,Other,Medium,Cold,Culture,Short (1-3 days),Villa,Train,Low,Vegetarian,Solo,France
2113,54,Other,High,Cold,Adventure,Short (1-3 days),Villa,Train,High,Vegetarian,Family,Japan
5805,37,Female,Low,Tropical,Adventure,Medium (4-7 days),Guesthouse,Flight,Low,Vegetarian,Couple,Indonesia
9764,46,Female,Low,Warm,Relaxation,Medium (4-7 days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Solo,Maldives
4033,61,Female,Medium,Warm,Culture,Medium (4-7 days),Guesthouse,Train,High,Vegetarian,Solo,Italy
6546,28,Female,High,Tropical,Relaxation,Short (1-3 days),Resort,Cruise,High,Non-Vegetarian,Couple,Maldives
7949,36,Other,Medium,Warm,Nightlife,Long (8+ days),Resort,Cruise,Moderate,Vegan,Family,Greece
85,41,Female,High,Warm,Culture,Medium (4-7 days),Resort,Cruise,High,Vegan,Family,Greece
9181,52,Male,Medium,Tropical,Nightlife,Long (8+ days),Hotel,Car,High,Non-Vegetarian,Couple,Bali
1463,26,Male,High,Cold,Nightlife,Short (1-3 days),Hotel,Flight,Moderate,Vegan,Family,Iceland
2284,26,Male,Low,Cold,Nature,Long (8+ days),Villa,Car,Low,Vegetarian,Solo,Iceland
2888,48,Other,Low,Cold,Adventure,Long (8+ days),Hotel,Flight,Moderate,Vegan,Solo,Costa Rica
5835,54,Male,Low,Warm,Nightlife,Medium (4-7 days),Airbnb,Car,Low,Non-Vegetarian,Couple,Philippines
